,ad,count
7880,ad1537598291985,2
7881,ad120259084296,2
7882,ad377957122053,2
7883,ad1692217114660,2
7884,ad489626271820,2
7885,ad360777252865,2
7886,ad635655159811,2
7887,ad764504178731,2
7888,ad1529008357424,2
7889,ad609885356068,2
7890,ad1194000908311,2
7891,ad1589137899557,2
7892,ad137438953516,2
7893,ad592705486919,2
7894,ad970662608933,2
7895,ad1322849927169,2
7896,ad523986010145,2
7897,ad884763263004,2
7898,ad1090921693217,2
7899,ad171798691857,2
7900,ad103079215176,2
7901,ad429496729618,2
7902,ad970662608922,2
7903,ad335007449128,2
7904,ad1486058684424,2
7905,ad197568495658,2
7906,ad747324309544,2
7907,ad1236950581292,2
7908,ad1005022347316,2
7909,ad1425929142308,2
7910,ad4,2
7911,ad1236950581307,2
7912,ad1151051235330,2
7913,ad1692217114677,2
7914,ad386547056661,2
7915,ad730144440324,2
7916,ad34359738427,2
7917,ad1675037245478,2
7918,ad42949672963,2
7919,ad618475290634,2
7920,ad23,2
7921,ad146028888128,2
7922,ad910533066778,2
7923,ad498216206360,2
7924,ad455266533376,2
7925,ad1597727834155,2
7926,ad223338299446,2
7927,ad369367187480,2
7928,ad575525617704,2
7929,ad283467841537,2
7930,ad1082331758595,2
7931,ad635655159820,2
7932,ad1365799600145,2
7933,ad395136991256,2
7934,ad1211180777541,2
7935,ad1340029796408,2
7936,ad446676598814,2
7937,ad360777252868,2
7938,ad352187318314,2
7939,ad884763263022,2
7940,ad927712935976,2
7941,ad420906795015,2
7942,ad1606317768715,2
7943,ad652835029028,2
7944,ad773094113289,2
7945,ad94489280570,2
7946,ad987842478118,2
7947,ad1700807049241,2
7948,ad876173328442,2
7949,ad1494648619046,2
7950,ad1065151889464,2
7951,ad94489280530,2
7952,ad420906795071,2
7953,ad1580547964985,2
7954,ad17179869215,2
7955,ad996432412690,2
7956,ad42949672977,2
7957,ad1571958030365,2
7958,ad1056561954831,2
7959,ad1005022347304,2
7960,ad1271310319646,2
7961,ad764504178713,2
7962,ad231928234041,2
7963,ad970662608919,2
7964,ad807453851665,2
7965,ad3,2
7966,ad1022202216464,2
7967,ad77309411365,2
7968,ad1125281431565,2
7969,ad274877906973,2
7970,ad1623497637898,2
7971,ad1365799600173,2
7972,ad1065151889445,2
7973,ad231928234011,2
7974,ad1563368095780,2
7975,ad893353197616,2
7976,ad481036337157,2
7977,ad377957122089,2
7978,ad1047972020282,2
7979,ad858993459220,2
7980,ad687194767366,2
7981,ad472446402596,2
7982,ad1700807049262,2
7983,ad472446402604,2
7984,ad128849018880,2
7985,ad128849018928,2
7986,ad549755813929,2
7987,ad17179869198,2
7988,ad1529008357396,2
7989,ad1108101562371,2
7990,ad1451698946091,2
7991,ad41,2
7992,ad678604832801,2
7993,ad369367187501,2
7994,ad94489280559,2
7995,ad738734374971,2
7996,ad369367187478,2
7997,ad1649267441683,2
7998,ad300647710742,2
7999,ad644245094407,2
8000,ad171798691889,2
8001,ad249108103214,2
8002,ad609885356050,2
8003,ad1073741824043,2
8004,ad970662608939,2
8005,ad1331439861784,2
8006,ad1245540515853,2
8007,ad1279900254211,2
8008,ad438086664196,2
8009,ad1185410973750,2
8010,ad472446402594,2
8011,ad197568495618,2
8012,ad377957122069,2
8013,ad738734374964,2
8014,ad1151051235382,2
8015,ad1322849927192,2
8016,ad738734374965,2
8017,ad1056561954838,2
8018,ad446676598806,2
8019,ad1606317768709,2
8020,ad231928233998,2
8021,ad712964571184,2
8022,ad1606317768758,2
8023,ad652835029004,2
8024,ad377957122109,2
8025,ad644245094466,2
8026,ad962072674365,2
8027,ad979252543541,2
8028,ad1580547964944,2
8029,ad154618822678,2
8030,ad670014898233,2
8031,ad850403524656,2
8032,ad884763263030,2
8033,ad1348619730993,2
8034,ad498216206400,2
8035,ad438086664235,2
8036,ad670014898200,2
8037,ad1340029796381,2
8038,ad901943132216,2
8039,ad1537598292030,2
8040,ad747324309560,2
8041,ad1073741824003,2
8042,ad300647710764,2
8043,ad1151051235338,2
8044,ad257698037764,2
8045,ad695784701953,2
8046,ad1348619730989,2
8047,ad120259084300,2
8048,ad498216206395,2
8049,ad515396075546,2
8050,ad1202590842886,2
8051,ad1494648619026,2
8052,ad137438953519,2
8053,ad1056561954822,2
8054,ad661424963625,2
8055,ad146028888125,2
8056,ad120259084299,2
8057,ad1314259992626,2
8058,ad68719476794,2
8059,ad1391569403919,2
8060,ad335007449100,2
8061,ad1211180777537,2
8062,ad506806140953,2
8063,ad51539607559,2
8064,ad910533066803,2
8065,ad1305670057996,2
8066,ad1460288880680,2
8067,ad627065225257,2
8068,ad1151051235375,2
8069,ad1194000908330,2
8070,ad506806140974,2
8071,ad1623497637904,2
8072,ad1099511627805,2
8073,ad1056561954833,2
8074,ad231928234030,2
8075,ad1571958030373,2
8076,ad627065225218,2
8077,ad1666447310880,2
8078,ad618475290680,2
8079,ad1176821039154,2
8080,ad858993459263,2
8081,ad910533066756,2
8082,ad884763262977,2
8083,ad1374389534770,2
8084,ad1408749273153,2
8085,ad103079215107,2
8086,ad833223655436,2
8087,ad300647710765,2
8088,ad764504178724,2
8089,ad884763263018,2
8090,ad1486058684465,2
8091,ad171798691855,2
8092,ad609885356033,2
8093,ad1185410973702,2
8094,ad927712935964,2
8095,ad970662608916,2
8096,ad1279900254262,2
8097,ad1090921693227,2
8098,ad738734374977,2
8099,ad188978561072,2
8100,ad833223655462,2
8101,ad249108103176,2
8102,ad10,2
8103,ad1305670058039,2
8104,ad214748364815,2
8105,ad489626271774,2
8106,ad1425929142342,2
8107,ad523986010184,2
8108,ad446676598834,2
8109,ad1640677507110,2
8110,ad1546188226560,2
8111,ad180388626446,2
8112,ad1503238553604,2
8113,ad455266533429,2
8114,ad94489280560,2
8115,ad1228360646709,2
8116,ad1460288880701,2
8117,ad1391569403904,2
8118,ad730144440367,2
8119,ad1245540515875,2
8120,ad1529008357422,2
8121,ad618475290643,2
8122,ad197568495654,2
8123,ad1589137899564,2
8124,ad498216206369,2
8125,ad197568495671,2
8126,ad214748364818,2
8127,ad833223655471,2
8128,ad472446402591,2
8129,ad661424963617,2
8130,ad1640677507097,2
8131,ad1013612281881,2
8132,ad1279900254253,2
8133,ad249108103210,2
8134,ad403726925830,2
8135,ad257698037770,2
8136,ad1623497637899,2
8137,ad781684047916,2
8138,ad1348619730978,2
8139,ad1288490188836,2
8140,ad377957122106,2
8141,ad68719476765,2
8142,ad893353197627,2
8143,ad841813590044,2
8144,ad1391569403972,2
8145,ad1443109011458,2
8146,ad584115552291,2
8147,ad1580547964947,2
8148,ad1623497637937,2
8149,ad77309411357,2
8150,ad1357209665574,2
8151,ad1176821039139,2
8152,ad1683627180050,2
8153,ad1640677507101,2
8154,ad1331439861815,2
8155,ad1357209665588,2
8156,ad1589137899541,2
8157,ad1322849927214,2
8158,ad420906795033,2
8159,ad455266533430,2
8160,ad1271310319669,2
8161,ad1108101562415,2
8162,ad1082331758657,2
8163,ad506806140984,2
8164,ad326417514508,2
8165,ad661424963620,2
8166,ad1116691497007,2
8167,ad8589934606,2
8168,ad867583393832,2
8169,ad1632087572500,2
8170,ad1477468749851,2
8171,ad403726925852,2
8172,ad1245540515848,2
8173,ad231928234000,2
8174,ad60129542187,2
8175,ad532575944729,2
8176,ad953482739728,2
8177,ad1468878815243,2
8178,ad1271310319678,2
8179,ad1443109011487,2
8180,ad1417339207683,2
8181,ad893353197604,2
8182,ad781684047912,2
8183,ad1520418422802,2
8184,ad1460288880671,2
8185,ad833223655452,2
8186,ad455266533397,2
8187,ad919123001359,2
8188,ad1228360646693,2
8189,ad927712935939,2
8190,ad206158430238,2
8191,ad51539607590,2
8192,ad841813590059,2
8193,ad558345748509,2
8194,ad438086664213,2
8195,ad919123001378,2
8196,ad1331439861822,2
8197,ad68719476777,2
8198,ad884763263024,2
8199,ad231928233985,2
8200,ad403726925843,2
8201,ad1597727834154,2
8202,ad249108103175,2
8203,ad523986010147,2
8204,ad953482739733,2
8205,ad824633720865,2
8206,ad1082331758649,2
8207,ad618475290677,2
8208,ad850403524624,2
8209,ad231928234039,2
8210,ad472446402631,2
8211,ad1305670057990,2
8212,ad712964571166,2
8213,ad678604832793,2
8214,ad712964571146,2
8215,ad326417514539,2
8216,ad601295421463,2
8217,ad1425929142273,2
8218,ad180388626465,2
8219,ad704374636592,2
8220,ad1039382085688,2
8221,ad446676598803,2
8222,ad764504178703,2
8223,ad798863917092,2
8224,ad1013612281913,2
8225,ad1443109011467,2
8226,ad1116691497005,2
8227,ad1614907703347,2
8228,ad1554778161188,2
8229,ad180388626480,2
8230,ad463856468016,2
8231,ad523986010137,2
8232,ad1425929142345,2
8233,ad781684047878,2
8234,ad987842478121,2
8235,ad1589137899558,2
8236,ad1331439861783,2
8237,ad206158430262,2
8238,ad1486058684432,2
8239,ad1503238553625,2
8240,ad1666447310863,2
8241,ad18,2
8242,ad1382979469348,2
8243,ad927712935998,2
8244,ad1142461300776,2
8245,ad403726925857,2
8246,ad558345748537,2
8247,ad962072674334,2
8248,ad1563368095762,2
8249,ad1039382085648,2
8250,ad515396075536,2
8251,ad128849018914,2
8252,ad670014898232,2
8253,ad1408749273143,2
8254,ad1254130450456,2
8255,ad695784701992,2
8256,ad1417339207727,2
8257,ad910533066808,2
8258,ad455266533393,2
8259,ad1597727834158,2
8260,ad395136991311,2
8261,ad996432412728,2
8262,ad558345748521,2
8263,ad1657857376315,2
8264,ad1554778161191,2
8265,ad1211180777540,2
8266,ad1503238553646,2
8267,ad17179869227,2
8268,ad1365799600180,2
8269,ad403726925851,2
8270,ad558345748482,2
8271,ad1185410973754,2
8272,ad343597383728,2
8273,ad609885356075,2
8274,ad652835028998,2
8275,ad910533066798,2
8276,ad1503238553605,2
8277,ad910533066810,2
8278,ad1314259992638,2
8279,ad979252543529,2
8280,ad1486058684451,2
8281,ad266287972377,2
8282,ad1314259992584,2
8283,ad1142461300751,2
8284,ad180388626484,2
8285,ad1108101562384,2
8286,ad1142461300761,2
8287,ad1340029796373,2
8288,ad927712935946,2
8289,ad429496729651,2
8290,ad824633720869,2
8291,ad1666447310923,2
8292,ad335007449090,2
8293,ad1194000908335,2
8294,ad1434519076885,2
8295,ad137438953489,2
8296,ad532575944715,2
8297,ad1331439861796,2
8298,ad755914244103,2
8299,ad1168231104525,2
8300,ad94489280517,2
8301,ad206158430246,2
8302,ad575525617709,2
8303,ad1236950581287,2
8304,ad670014898226,2
8305,ad618475290667,2
8306,ad403726925889,2
8307,ad1408749273130,2
8308,ad206158430265,2
8309,ad979252543498,2
8310,ad188978561056,2
8311,ad652835029016,2
8312,ad266287972356,2
8313,ad996432412722,2
8314,ad1357209665591,2
8315,ad1030792151087,2
8316,ad1254130450492,2
8317,ad1176821039146,2
8318,ad644245094413,2
8319,ad781684047906,2
8320,ad1374389534768,2
8321,ad773094113321,2
8322,ad412316860459,2
8323,ad489626271777,2
8324,ad55,2
8325,ad1511828488238,2
8326,ad1683627180049,2
8327,ad549755813911,2
8328,ad231928234051,2
8329,ad1314259992602,2
8330,ad1468878815241,2
8331,ad695784702007,2
8332,ad1185410973712,2
8333,ad369367187494,2
8334,ad1030792151058,2
8335,ad670014898196,2
8336,ad1297080123430,2
8337,ad1090921693219,2
8338,ad850403524612,2
8339,ad1357209665566,2
8340,ad1692217114640,2
8341,ad188978561024,2
8342,ad1434519076898,2
8343,ad893353197581,2
8344,ad1082331758631,2
8345,ad1116691496985,2
8346,ad1065151889448,2
8347,ad1408749273157,2
8348,ad936302870574,2
8349,ad798863917080,2
8350,ad128849018902,2
8351,ad317827579961,2
8352,ad429496729644,2
8353,ad1477468749858,2
8354,ad936302870577,2
8355,ad489626271810,2
8356,ad360777252896,2
8357,ad1331439861820,2
8358,ad171798691885,2
8359,ad1039382085666,2
8360,ad944892805167,2
8361,ad1709396983856,2
8362,ad687194767402,2
8363,ad386547056660,2
8364,ad901943132207,2
8365,ad1322849927208,2
8366,ad1503238553603,2
8367,ad266287972373,2
8368,ad17179869213,2
8369,ad249108103219,2
8370,ad1391569403947,2
8371,ad395136991295,2
8372,ad25769803811,2
8373,ad652835029058,2
8374,ad790273982464,2
8375,ad1546188226566,2
8376,ad532575944712,2
8377,ad541165879310,2
8378,ad489626271808,2
8379,ad1623497637890,2
8380,ad1640677507094,2
8381,ad790273982522,2
8382,ad1640677507078,2
8383,ad798863917077,2
8384,ad798863917114,2
8385,ad609885356081,2
8386,ad343597383748,2
8387,ad481036337197,2
8388,ad309237645341,2
8389,ad1151051235373,2
8390,ad283467841576,2
8391,ad824633720863,2
8392,ad532575944746,2
8393,ad249108103202,2
8394,ad876173328447,2
8395,ad369367187472,2
8396,ad901943132168,2
8397,ad1133871366187,2
8398,ad68719476807,2
8399,ad1511828488219,2
8400,ad1005022347308,2
8401,ad558345748522,2
8402,ad1632087572523,2
8403,ad498216206349,2
8404,ad1623497637926,2
8405,ad1133871366171,2
8406,ad395136991260,2
8407,ad137438953493,2
8408,ad1185410973743,2
8409,ad1331439861771,2
8410,ad1675037245451,2
8411,ad566935683075,2
8412,ad1211180777499,2
8413,ad790273982483,2
8414,ad472446402613,2
8415,ad953482739734,2
8416,ad257698037792,2
8417,ad884763262976,2
8418,ad824633720856,2
8419,ad1305670058027,2
8420,ad1589137899565,2
8421,ad1022202216486,2
8422,ad42949672974,2
8423,ad283467841549,2
8424,ad944892805174,2
8425,ad1228360646712,2
8426,ad523986010185,2
8427,ad996432412724,2
8428,ad601295421482,2
8429,ad1425929142306,2
8430,ad575525617670,2
8431,ad652835029057,2
8432,ad1142461300747,2
8433,ad1047972020266,2
8434,ad695784701969,2
8435,ad1511828488249,2
8436,ad231928233994,2
8437,ad1537598292016,2
8438,ad472446402619,2
8439,ad1022202216451,2
8440,ad523986010114,2
8441,ad1468878815281,2
8442,ad120259084345,2
8443,ad206158430271,2
8444,ad1202590842907,2
8445,ad68719476784,2
8446,ad506806140973,2
8447,ad532575944704,2
8448,ad1099511627828,2
8449,ad317827579930,2
8450,ad1554778161163,2
8451,ad816043786264,2
8452,ad987842478103,2
8453,ad309237645364,2
8454,ad240518168619,2
8455,ad369367187461,2
8456,ad1382979469319,2
8457,ad8589934613,2
8458,ad283467841585,2
8459,ad670014898183,2
8460,ad1417339207718,2
8461,ad231928234028,2
8462,ad1580547964993,2
8463,ad1503238553630,2
8464,ad1400159338548,2
8465,ad858993459268,2
8466,ad1606317768713,2
8467,ad962072674372,2
8468,ad670014898220,2
8469,ad807453851694,2
8470,ad369367187508,2
8471,ad360777252920,2
8472,ad326417514530,2
8473,ad360777252878,2
8474,ad1486058684447,2
8475,ad927712935941,2
8476,ad721554505733,2
8477,ad936302870557,2
8478,ad85899345956,2
8479,ad455266533384,2
8480,ad1503238553634,2
8481,ad249108103177,2
8482,ad962072674362,2
8483,ad1056561954821,2
8484,ad893353197589,2
8485,ad1357209665563,2
8486,ad730144440328,2
8487,ad1331439861786,2
8488,ad1262720385095,2
8489,ad103079215130,2
8490,ad94489280531,2
8491,ad377957122084,2
8492,ad1709396983811,2
8493,ad68719476799,2
8494,ad77309411359,2
8495,ad1211180777524,2
8496,ad1365799600162,2
8497,ad687194767364,2
8498,ad1022202216481,2
8499,ad635655159809,2
8500,ad188978561068,2
8501,ad412316860425,2
8502,ad42949673008,2
8503,ad1477468749832,2
8504,ad128849018885,2
8505,ad1108101562406,2
8506,ad1546188226619,2
8507,ad601295421469,2
8508,ad1194000908313,2
8509,ad1185410973697,2
8510,ad498216206343,2
8511,ad1408749273122,2
8512,ad1168231104553,2
8513,ad1219770712080,2
8514,ad558345748530,2
8515,ad1305670057994,2
8516,ad1434519076867,2
8517,ad1194000908337,2
8518,ad601295421471,2
8519,ad163208757302,2
8520,ad1194000908329,2
8521,ad309237645354,2
8522,ad1194000908333,2
8523,ad1099511627785,2
8524,ad996432412715,2
8525,ad1443109011480,2
8526,ad1279900254261,2
8527,ad1683627180087,2
8528,ad1194000908297,2
8529,ad936302870559,2
8530,ad274877906991,2
8531,ad1503238553616,2
8532,ad824633720873,2
8533,ad962072674359,2
8534,ad1365799600154,2
8535,ad790273982468,2
8536,ad1511828488226,2
8537,ad1675037245470,2
8538,ad25769803821,2
8539,ad335007449142,2
8540,ad498216206339,2
8541,ad292057776141,2
8542,ad936302870588,2
8543,ad128849018892,2
8544,ad953482739761,2
8545,ad120259084331,2
8546,ad300647710760,2
8547,ad1108101562375,2
8548,ad1331439861804,2
8549,ad231928234009,2
8550,ad1486058684449,2
8551,ad970662608931,2
8552,ad1340029796354,2
8553,ad1099511627812,2
8554,ad1571958030367,2
8555,ad472446402564,2
8556,ad154618822663,2
8557,ad28,2
8558,ad1236950581285,2
8559,ad833223655455,2
8560,ad1529008357398,2
8561,ad1632087572501,2
8562,ad1571958030387,2
8563,ad481036337156,2
8564,ad463856467974,2
8565,ad146028888094,2
8566,ad300647710771,2
8567,ad1391569403952,2
8568,ad1254130450466,2
8569,ad429496729640,2
8570,ad601295421487,2
8571,ad68719476790,2
8572,ad103079215149,2
8573,ad369367187458,2
8574,ad695784702009,2
8575,ad506806140955,2
8576,ad1443109011466,2
8577,ad1632087572491,2
8578,ad352187318329,2
8579,ad377957122076,2
8580,ad51539607583,2
8581,ad1228360646666,2
8582,ad678604832796,2
8583,ad1065151889413,2
8584,ad34359738372,2
8585,ad816043786289,2
8586,ad1125281431609,2
8587,ad481036337154,2
8588,ad506806140966,2
8589,ad704374636565,2
8590,ad558345748513,2
8591,ad1649267441691,2
8592,ad627065225265,2
8593,ad618475290663,2
8594,ad1271310319668,2
8595,ad841813590020,2
8596,ad214748364852,2
8597,ad730144440351,2
8598,ad111669149699,2
8599,ad111669149737,2
8600,ad996432412698,2
8601,ad592705486887,2
8602,ad1589137899548,2
8603,ad326417514527,2
8604,ad601295421503,2
8605,ad498216206390,2
8606,ad979252543488,2
8607,ad1614907703338,2
8608,ad266287972376,2
8609,ad343597383732,2
8610,ad1159641169968,2
8611,ad249108103194,2
8612,ad1245540515861,1
8613,ad1632087572512,1
8614,ad163208757295,1
8615,ad601295421489,1
8616,ad369367187517,1
8617,ad455266533382,1
8618,ad17179869216,1
8619,ad1563368095785,1
8620,ad850403524642,1
8621,ad644245094418,1
8622,ad884763262996,1
8623,ad755914244124,1
8624,ad489626271805,1
8625,ad1159641169936,1
8626,ad395136991274,1
8627,ad103079215113,1
8628,ad292057776174,1
8629,ad1065151889432,1
8630,ad1529008357425,1
8631,ad781684047890,1
8632,ad1159641169952,1
8633,ad1322849927172,1
8634,ad1537598291975,1
8635,ad893353197607,1
8636,ad197568495626,1
8637,ad1443109011478,1
8638,ad266287972412,1
8639,ad171798691840,1
8640,ad1692217114645,1
8641,ad1005022347288,1
8642,ad171798691867,1
8643,ad764504178718,1
8644,ad335007449096,1
8645,ad661424963632,1
8646,ad1254130450432,1
8647,ad60129542146,1
8648,ad1245540515897,1
8649,ad1391569403929,1
8650,ad953482739742,1
8651,ad1168231104543,1
8652,ad1133871366185,1
8653,ad987842478136,1
8654,ad962072674326,1
8655,ad962072674323,1
8656,ad463856467991,1
8657,ad721554505783,1
8658,ad1194000908316,1
8659,ad704374636597,1
8660,ad1382979469312,1
8661,ad1666447310875,1
8662,ad68719476782,1
8663,ad558345748495,1
8664,ad798863917109,1
8665,ad1340029796405,1
8666,ad1571958030341,1
8667,ad1108101562392,1
8668,ad987842478126,1
8669,ad1056561954829,1
8670,ad1262720385051,1
8671,ad377957122080,1
8672,ad807453851687,1
8673,ad1614907703300,1
8674,ad1614907703303,1
8675,ad1451698946050,1
8676,ad575525617692,1
8677,ad343597383736,1
8678,ad128849018905,1
8679,ad841813590077,1
8680,ad1571958030361,1
8681,ad1228360646700,1
8682,ad1202590842882,1
8683,ad1142461300755,1
8684,ad1262720385053,1
8685,ad481036337200,1
8686,ad575525617722,1
8687,ad111669149755,1
8688,ad798863917072,1
8689,ad463856467970,1
8690,ad128849018937,1
8691,ad1640677507087,1
8692,ad747324309518,1
8693,ad1030792151045,1
8694,ad884763263010,1
8695,ad274877907002,1
8696,ad1022202216457,1
8697,ad1133871366146,1
8698,ad1700807049254,1
8699,ad1666447310855,1
8700,ad128849018924,1
8701,ad1554778161226,1
8702,ad352187318307,1
8703,ad824633720837,1
8704,ad1700807049264,1
8705,ad1013612281880,1
8706,ad1185410973755,1
8707,ad1623497637930,1
8708,ad309237645369,1
8709,ad1597727834141,1
8710,ad1159641169956,1
8711,ad137438953499,1
8712,ad506806140935,1
8713,ad1709396983825,1
8714,ad1614907703306,1
8715,ad1202590842905,1
8716,ad1400159338499,1
8717,ad523986010131,1
8718,ad1202590842903,1
8719,ad1692217114648,1
8720,ad163208757284,1
8721,ad1185410973756,1
8722,ad515396075560,1
8723,ad1305670058008,1
8724,ad1400159338508,1
8725,ad953482739756,1
8726,ad1374389534771,1
8727,ad180388626490,1
8728,ad1039382085684,1
8729,ad171798691873,1
8730,ad584115552290,1
8731,ad1073741824027,1
8732,ad463856467993,1
8733,ad893353197580,1
8734,ad223338299434,1
8735,ad60129542198,1
8736,ad292057776146,1
8737,ad532575944713,1
8738,ad1185410973727,1
8739,ad704374636545,1
8740,ad1494648619029,1
8741,ad1340029796411,1
8742,ad884763263031,1
8743,ad25769803806,1
8744,ad1202590842922,1
8745,ad85899345934,1
8746,ad455266533428,1
8747,ad652835029053,1
8748,ad1116691496982,1
8749,ad1159641169929,1
8750,ad1082331758633,1
8751,ad584115552296,1
8752,ad266287972389,1
8753,ad1606317768730,1
8754,ad146028888110,1
8755,ad1125281431580,1
8756,ad1391569403921,1
8757,ad927712935959,1
8758,ad678604832825,1
8759,ad360777252882,1
8760,ad85899345947,1
8761,ad1546188226624,1
8762,ad197568495661,1
8763,ad1013612281874,1
8764,ad395136991235,1
8765,ad901943132185,1
8766,ad661424963630,1
8767,ad1194000908322,1
8768,ad850403524608,1
8769,ad1314259992634,1
8770,ad661424963615,1
8771,ad1056561954824,1
8772,ad523986010157,1
8773,ad326417514529,1
8774,ad1374389534762,1
8775,ad1554778161159,1
8776,ad601295421470,1
8777,ad1305670057988,1
8778,ad1417339207685,1
8779,ad317827579905,1
8780,ad1297080123429,1
8781,ad1486058684458,1
8782,ad575525617675,1
8783,ad1005022347307,1
8784,ad824633720866,1
8785,ad146028888067,1
8786,ad1443109011463,1
8787,ad1142461300796,1
8788,ad1065151889469,1
8789,ad489626271790,1
8790,ad1460288880674,1
8791,ad773094113301,1
8792,ad257698037816,1
8793,ad1202590842919,1
8794,ad1013612281900,1
8795,ad1279900254270,1
8796,ad644245094448,1
8797,ad652835028992,1
8798,ad146028888078,1
8799,ad687194767374,1
8800,ad893353197629,1
8801,ad292057776144,1
8802,ad455266533416,1
8803,ad438086664241,1
8804,ad249108103193,1
8805,ad541165879316,1
8806,ad996432412720,1
8807,ad747324309514,1
8808,ad1417339207707,1
8809,ad1554778161221,1
8810,ad369367187464,1
8811,ad111669149760,1
8812,ad919123001399,1
8813,ad446676598794,1
8814,ad781684047881,1
8815,ad352187318334,1
8816,ad1400159338550,1
8817,ad455266533422,1
8818,ad704374636603,1
8819,ad103079215120,1
8820,ad1194000908296,1
8821,ad824633720900,1
8822,ad180388626478,1
8823,ad1108101562419,1
8824,ad1400159338524,1
8825,ad1331439861797,1
8826,ad1073741824024,1
8827,ad274877907004,1
8828,ad807453851653,1
8829,ad128849018894,1
8830,ad85899345953,1
8831,ad1417339207693,1
8832,ad515396075528,1
8833,ad1657857376286,1
8834,ad25769803835,1
8835,ad472446402576,1
8836,ad257698037803,1
8837,ad128849018936,1
8838,ad1700807049288,1
8839,ad94489280552,1
8840,ad369367187495,1
8841,ad523986010123,1
8842,ad77309411329,1
8843,ad1159641169928,1
8844,ad223338299444,1
8845,ad1331439861774,1
8846,ad85899345961,1
8847,ad1614907703304,1
8848,ad1486058684468,1
8849,ad773094113329,1
8850,ad1640677507120,1
8851,ad1614907703346,1
8852,ad214748364849,1
8853,ad601295421457,1
8854,ad738734374976,1
8855,ad1305670058028,1
8856,ad206158430213,1
8857,ad1425929142331,1
8858,ad1202590842935,1
8859,ad360777252918,1
8860,ad68719476742,1
8861,ad1666447310877,1
8862,ad1254130450455,1
8863,ad42949672967,1
8864,ad369367187496,1
8865,ad472446402571,1
8866,ad231928234025,1
8867,ad1503238553631,1
8868,ad266287972354,1
8869,ad884763263008,1
8870,ad541165879322,1
8871,ad1382979469345,1
8872,ad1030792151055,1
8873,ad68719476755,1
8874,ad1606317768748,1
8875,ad489626271812,1
8876,ad1340029796377,1
8877,ad1116691496968,1
8878,ad678604832820,1
8879,ad489626271758,1
8880,ad764504178688,1
8881,ad223338299414,1
8882,ad515396075575,1
8883,ad42949673011,1
8884,ad498216206399,1
8885,ad8589934648,1
8886,ad1340029796402,1
8887,ad1065151889465,1
8888,ad1288490188824,1
8889,ad1245540515900,1
8890,ad231928234001,1
8891,ad369367187498,1
8892,ad343597383680,1
8893,ad103079215174,1
8894,ad1374389534756,1
8895,ad738734374961,1
8896,ad111669149742,1
8897,ad506806140951,1
8898,ad32,1
8899,ad1511828488204,1
8900,ad738734374959,1
8901,ad1606317768747,1
8902,ad137438953477,1
8903,ad1683627180039,1
8904,ad377957122108,1
8905,ad867583393838,1
8906,ad412316860428,1
8907,ad103079215112,1
8908,ad764504178745,1
8909,ad661424963589,1
8910,ad1443109011464,1
8911,ad472446402630,1
8912,ad566935683095,1
8913,ad266287972406,1
8914,ad919123001344,1
8915,ad1468878815261,1
8916,ad66,1
8917,ad523986010174,1
8918,ad635655159864,1
8919,ad317827579920,1
8920,ad1357209665600,1
8921,ad214748364842,1
8922,ad1254130450467,1
8923,ad1374389534734,1
8924,ad592705486889,1
8925,ad154618822706,1
8926,ad781684047873,1
8927,ad1271310319663,1
8928,ad1623497637913,1
8929,ad970662608898,1
8930,ad987842478117,1
8931,ad283467841592,1
8932,ad188978561027,1
8933,ad1709396983830,1
8934,ad1400159338530,1
8935,ad1408749273103,1
8936,ad987842478138,1
8937,ad1486058684418,1
8938,ad884763263019,1
8939,ad214748364847,1
8940,ad833223655468,1
8941,ad369367187513,1
8942,ad1683627180044,1
8943,ad738734374980,1
8944,ad1305670058014,1
8945,ad1133871366151,1
8946,ad661424963619,1
8947,ad747324309556,1
8948,ad1236950581281,1
8949,ad309237645350,1
8950,ad412316860454,1
8951,ad1236950581249,1
8952,ad1176821039155,1
8953,ad927712935973,1
8954,ad858993459239,1
8955,ad807453851684,1
8956,ad60129542175,1
8957,ad1589137899549,1
8958,ad1520418422817,1
8959,ad1073741824001,1
8960,ad85899345941,1
8961,ad1125281431611,1
8962,ad94489280518,1
8963,ad523986010121,1
8964,ad498216206385,1
8965,ad292057776171,1
8966,ad609885356039,1
8967,ad566935683100,1
8968,ad944892805185,1
8969,ad1116691496998,1
8970,ad1563368095784,1
8971,ad1503238553624,1
8972,ad395136991263,1
8973,ad1133871366176,1
8974,ad1047972020292,1
8975,ad1176821039158,1
8976,ad635655159808,1
8977,ad764504178725,1
8978,ad1649267441703,1
8979,ad721554505757,1
8980,ad274877906986,1
8981,ad137438953492,1
8982,ad1554778161153,1
8983,ad1176821039126,1
8984,ad1219770712101,1
8985,ad1176821039164,1
8986,ad1460288880660,1
8987,ad1047972020255,1
8988,ad1005022347321,1
8989,ad1056561954853,1
8990,ad1460288880664,1
8991,ad627065225233,1
8992,ad1606317768742,1
8993,ad910533066805,1
8994,ad867583393793,1
8995,ad120259084312,1
8996,ad893353197625,1
8997,ad523986010134,1
8998,ad231928234043,1
8999,ad944892805146,1
9000,ad816043786252,1
9001,ad68719476785,1
9002,ad188978561089,1
9003,ad1245540515840,1
9004,ad635655159819,1
9005,ad472446402570,1
9006,ad1176821039134,1
9007,ad1305670058003,1
9008,ad352187318303,1
9009,ad1468878815279,1
9010,ad8589934656,1
